ZoneNumber,Commodity,BuyingSize,SellingSize,SpecifiedExchange,ImportFunctionMidpoint,ImportFunctionMidpointPrice,ExportFunctionMidpoint,ExportFunctionMidpointPrice,ImportFunctionDelta,ImportFunctionSlope,ImportFunctionEta,ExportFunctionDelta,ExportFunctionSlope,ExportFunctionEta,MonitorExchange
100,ResUnitMF,1,1,FALSE,-238.1622188,200,1.61051,0,11901.6689,4.83E-04,0.002,0,-1.61E-04,0,FALSE
101,ResUnitMF,1,1,FALSE,-123.9126394,200,1.61051,0,6206.90554,4.83E-04,0.002,0,-1.61E-04,0,FALSE
102,ResUnitMF,1,1,FALSE,-0.2576816,200,1.61051,0,12.88408,4.83E-04,0.002,0,-1.61E-04,0,FALSE
103,ResUnitMF,1,1,FALSE,-1703.339796,200,1.61051,0,85166.98982,4.83E-04,0.002,0,-1.61E-04,0,FALSE
104,ResUnitMF,1,1,FALSE,-123.687168,200,1.61051,0,6184.3584,4.83E-04,0.002,0,-1.61E-04,0,FALSE
105,ResUnitMF,1,1,FALSE,-6.1521482,200,1.61051,0,307.60741,4.83E-04,0.002,0,-1.61E-04,0,FALSE
106,ResUnitMF,1,1,FALSE,-191.972792,200,1.61051,0,9595.41858,4.83E-04,0.002,0,-1.61E-04,0,FALSE
107,ResUnitMF,1,1,FALSE,-113.3154836,200,1.61051,0,5665.77418,4.83E-04,0.002,0,-1.61E-04,0,FALSE
108,ResUnitMF,1,1,FALSE,-250.5631458,200,1.61051,0,12528.15729,4.83E-04,0.002,0,-1.61E-04,0,FALSE
109,ResUnitMF,1,1,FALSE,-83.0378956,200,1.61051,0,4151.89478,4.83E-04,0.002,0,-1.61E-04,0,FALSE
110,ResUnitMF,1,1,FALSE,-25.4138478,200,1.61051,0,1267.47137,4.83E-04,0.002,0,-1.61E-04,0,FALSE
111,ResUnitMF,1,1,FALSE,-66.1597508,200,1.61051,0,3307.98754,4.83E-04,0.002,0,-1.61E-04,0,FALSE
112,ResUnitMF,1,1,FALSE,-552.9202932,200,1.61051,0,27646.01466,4.83E-04,0.002,0,-1.61E-04,0,FALSE
113,ResUnitMF,1,1,FALSE,-772.7871184,200,1.61051,0,38639.35592,4.83E-04,0.002,0,-1.61E-04,0,FALSE
114,ResUnitMF,1,1,FALSE,-225.1170878,200,1.61051,0,11255.85439,4.83E-04,0.002,0,-1.61E-04,0,FALSE
115,ResUnitMF,1,1,FALSE,-78.4962574,200,1.61051,0,3924.81287,4.83E-04,0.002,0,-1.61E-04,0,FALSE
116,ResUnitMF,1,1,FALSE,-321.9731592,200,1.61051,0,16098.65796,4.83E-04,0.002,0,-1.61E-04,0,FALSE
117,ResUnitMF,1,1,FALSE,-5.9910972,200,1.61051,0,299.55486,4.83E-04,0.002,0,-1.61E-04,0,FALSE
118,ResUnitMF,1,1,FALSE,-305.0950144,200,1.61051,0,15254.75072,4.83E-04,0.002,0,-1.61E-04,0,FALSE
119,ResUnitMF,1,1,FALSE,-626.5528104,200,1.61051,0,31327.64052,4.83E-04,0.002,0,-1.61E-04,0,FALSE
120,ResUnitMF,1,1,FALSE,-71.9253766,200,1.61051,0,3596.26883,4.83E-04,0.002,0,-1.61E-04,0,FALSE
121,ResUnitMF,1,1,FALSE,-93.570631,200,1.61051,0,4678.53155,4.83E-04,0.002,0,-1.61E-04,0,FALSE
122,ResUnitMF,1,1,FALSE,-403.0140224,200,1.61051,0,20128.15398,4.83E-04,0.002,0,-1.61E-04,0,FALSE
123,ResUnitMF,1,1,FALSE,-162.6292998,200,1.61051,0,8131.46499,4.83E-04,0.002,0,-1.61E-04,0,FALSE
124,ResUnitMF,1,1,FALSE,-151.8066726,200,1.61051,0,7590.33363,4.83E-04,0.002,0,-1.61E-04,0,FALSE
125,ResUnitMF,1,1,FALSE,-137.2476622,200,1.61051,0,6859.16209,4.83E-04,0.002,0,-1.61E-04,0,FALSE
126,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
127,ResUnitMF,1,1,FALSE,-21.3875728,200,1.61051,0,1069.37864,4.83E-04,0.002,0,-1.61E-04,0,FALSE
128,ResUnitMF,1,1,FALSE,-58.1716212,200,1.61051,0,2908.58106,4.83E-04,0.002,0,-1.61E-04,0,FALSE
129,ResUnitMF,1,1,FALSE,-126.586086,200,1.61051,0,6329.3043,4.83E-04,0.002,0,-1.61E-04,0,FALSE
130,ResUnitMF,1,1,FALSE,-2.6734466,200,1.61051,0,133.67233,4.83E-04,0.002,0,-1.61E-04,0,FALSE
131,ResUnitMF,1,1,FALSE,-47.3167838,200,1.61051,0,2365.83919,4.83E-04,0.002,0,-1.61E-04,0,FALSE
132,ResUnitMF,1,1,FALSE,-93.0552678,200,1.61051,0,4652.76339,4.83E-04,0.002,0,-1.61E-04,0,FALSE
133,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
134,ResUnitMF,1,1,FALSE,-3.6397526,200,1.61051,0,181.98763,4.83E-04,0.002,0,-1.61E-04,0,FALSE
135,ResUnitMF,1,1,FALSE,-115.8600894,200,1.61051,0,5793.00447,4.83E-04,0.002,0,-1.61E-04,0,FALSE
136,ResUnitMF,1,1,FALSE,-296.655942,200,1.61051,0,14832.7971,4.83E-04,0.002,0,-1.61E-04,0,FALSE
137,ResUnitMF,1,1,FALSE,-338.2071,200,1.61051,0,16910.355,4.83E-04,0.002,0,-1.61E-04,0,FALSE
138,ResUnitMF,1,1,FALSE,-43.322719,200,1.61051,0,2166.13595,4.83E-04,0.002,0,-1.61E-04,0,FALSE
139,ResUnitMF,1,1,FALSE,-104.3932582,200,1.61051,0,5219.66291,4.83E-04,0.002,0,-1.61E-04,0,FALSE
140,ResUnitMF,1,1,FALSE,-155.5108456,200,1.61051,0,7775.54228,4.83E-04,0.002,0,-1.61E-04,0,FALSE
141,ResUnitMF,1,1,FALSE,-468.8838814,200,1.61051,0,23444.19407,4.83E-04,0.002,0,-1.61E-04,0,FALSE
142,ResUnitMF,1,1,FALSE,-238.516531,200,1.61051,0,11925.82655,4.83E-04,0.002,0,-1.61E-04,0,FALSE
143,ResUnitMF,1,1,FALSE,-65.9020692,200,1.61051,0,3295.10346,4.83E-04,0.002,0,-1.61E-04,0,FALSE
144,ResUnitMF,1,1,FALSE,-77.7554228,200,1.61051,0,3887.77114,4.83E-04,0.002,0,-1.61E-04,0,FALSE
145,ResUnitMF,1,1,FALSE,-22.5793502,200,1.61051,0,1128.96751,4.83E-04,0.002,0,-1.61E-04,0,FALSE
146,ResUnitMF,1,1,FALSE,-61.0061188,200,1.61051,0,3050.30594,4.83E-04,0.002,0,-1.61E-04,0,FALSE
147,ResUnitMF,1,1,FALSE,-45.2231208,200,1.61051,0,2261.15604,4.83E-04,0.002,0,-1.61E-04,0,FALSE
148,ResUnitMF,1,1,FALSE,-84.9060872,200,1.61051,0,4245.30436,4.83E-04,0.002,0,-1.61E-04,0,FALSE
149,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
150,ResUnitMF,1,1,FALSE,-36.5907872,200,1.61051,0,1829.53936,4.83E-04,0.002,0,-1.61E-04,0,FALSE
151,ResUnitMF,1,1,FALSE,-93.1196882,200,1.61051,0,4655.98441,4.83E-04,0.002,0,-1.61E-04,0,FALSE
152,ResUnitMF,1,1,FALSE,-8.05255,200,1.61051,0,402.6275,4.83E-04,0.002,0,-1.61E-04,0,FALSE
153,ResUnitMF,1,1,FALSE,-32.6289326,200,1.61051,0,1631.44663,4.83E-04,0.002,0,-1.61E-04,0,FALSE
154,ResUnitMF,1,1,FALSE,-13.689335,200,1.61051,0,684.46675,4.83E-04,0.002,0,-1.61E-04,0,FALSE
155,ResUnitMF,1,1,FALSE,-0.0322102,200,1.61051,0,1.61051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
156,ResUnitMF,1,1,FALSE,-75.4362884,200,1.61051,0,3771.81442,4.83E-04,0.002,0,-1.61E-04,0,FALSE
157,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
158,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
159,ResUnitMF,1,1,FALSE,-192.939098,200,1.61051,0,9646.9549,4.83E-04,0.002,0,-1.61E-04,0,FALSE
160,ResUnitMF,1,1,FALSE,-0.322102,200,1.61051,0,16.1051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
161,ResUnitMF,1,1,FALSE,-10.3394742,200,1.61051,0,516.97371,4.83E-04,0.002,0,-1.61E-04,0,FALSE
162,ResUnitMF,1,1,FALSE,-5.0570014,200,1.61051,0,252.85007,4.83E-04,0.002,0,-1.61E-04,0,FALSE
163,ResUnitMF,1,1,FALSE,-0.6119938,200,1.61051,0,30.59969,4.83E-04,0.002,0,-1.61E-04,0,FALSE
164,ResUnitMF,1,1,FALSE,-19.3583302,200,1.61051,0,967.91651,4.83E-04,0.002,0,-1.61E-04,0,FALSE
165,ResUnitMF,1,1,FALSE,-0.0322102,200,1.61051,0,1.61051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
166,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
167,ResUnitMF,1,1,FALSE,-1.932612,200,1.61051,0,96.6306,4.83E-04,0.002,0,-1.61E-04,0,FALSE
168,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
169,ResUnitMF,1,1,FALSE,-109.675731,200,1.61051,0,5483.78655,4.83E-04,0.002,0,-1.61E-04,0,FALSE
170,ResUnitMF,1,1,FALSE,-1.5782998,200,1.61051,0,78.91499,4.83E-04,0.002,0,-1.61E-04,0,FALSE
171,ResUnitMF,1,1,FALSE,-62.7454696,200,1.61051,0,3137.27348,4.83E-04,0.002,0,-1.61E-04,0,FALSE
172,ResUnitMF,1,1,FALSE,-8.7611744,200,1.61051,0,438.05872,4.83E-04,0.002,0,-1.61E-04,0,FALSE
173,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
174,ResUnitMF,1,1,FALSE,-0.0322102,200,1.61051,0,1.61051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
175,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
176,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
177,ResUnitMF,1,1,FALSE,-0.322102,200,1.61051,0,16.1051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
178,ResUnitMF,1,1,FALSE,-0.0322102,200,1.61051,0,1.61051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
179,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
180,ResUnitMF,1,1,FALSE,-5.9266768,200,1.61051,0,296.33384,4.83E-04,0.002,0,-1.61E-04,0,FALSE
181,ResUnitMF,1,1,FALSE,-58.1716212,200,1.61051,0,2908.58106,4.83E-04,0.002,0,-1.61E-04,0,FALSE
182,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
183,ResUnitMF,1,1,FALSE,-1.0307264,200,1.61051,0,51.53632,4.83E-04,0.002,0,-1.61E-04,0,FALSE
184,ResUnitMF,1,1,FALSE,-11.5634618,200,1.61051,0,578.17309,4.83E-04,0.002,0,-1.61E-04,0,FALSE
185,ResUnitMF,1,1,FALSE,-175.1912778,200,1.61051,0,8759.56389,4.83E-04,0.002,0,-1.61E-04,0,FALSE
186,ResUnitMF,1,1,FALSE,-0.0966306,200,1.61051,0,4.83153,4.83E-04,0.002,0,-1.61E-04,0,FALSE
187,ResUnitMF,1,1,FALSE,-3.1565996,200,1.61051,0,157.82998,4.83E-04,0.002,0,-1.61E-04,0,FALSE
188,ResUnitMF,1,1,FALSE,-0.0966306,200,1.61051,0,4.83153,4.83E-04,0.002,0,-1.61E-04,0,FALSE
189,ResUnitMF,1,1,FALSE,-3.9296444,200,1.61051,0,196.48222,4.83E-04,0.002,0,-1.61E-04,0,FALSE
190,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
191,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
192,ResUnitMF,1,1,FALSE,-130.9988834,200,1.61051,0,6549.94417,4.83E-04,0.002,0,-1.61E-04,0,FALSE
193,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
194,ResUnitMF,1,1,FALSE,-0.0322102,200,1.61051,0,1.61051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
195,ResUnitMF,1,1,FALSE,-0.5475734,200,1.61051,0,27.37867,4.83E-04,0.002,0,-1.61E-04,0,FALSE
196,ResUnitMF,1,1,FALSE,-0.2898918,200,1.61051,0,14.49459,4.83E-04,0.002,0,-1.61E-04,0,FALSE
197,ResUnitMF,1,1,FALSE,-0.0644204,200,1.61051,0,3.22102,4.83E-04,0.002,0,-1.61E-04,0,FALSE
198,ResUnitMF,1,1,FALSE,-61.0061188,200,1.61051,0,3050.30594,4.83E-04,0.002,0,-1.61E-04,0,FALSE
199,ResUnitMF,1,1,FALSE,-1.4172488,200,1.61051,0,70.86244,4.83E-04,0.002,0,-1.61E-04,0,FALSE
200,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
201,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
202,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
203,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
204,ResUnitMF,1,1,FALSE,-0.6119938,200,1.61051,0,30.59969,4.83E-04,0.002,0,-1.61E-04,0,FALSE
205,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
206,ResUnitMF,1,1,FALSE,-4.5416382,200,1.61051,0,227.08191,4.83E-04,0.002,0,-1.61E-04,0,FALSE
207,ResUnitMF,1,1,FALSE,-0.1288408,200,1.61051,0,6.44204,4.83E-04,0.002,0,-1.61E-04,0,FALSE
208,ResUnitMF,1,1,FALSE,-0.644204,200,1.61051,0,32.2102,4.83E-04,0.002,0,-1.61E-04,0,FALSE
209,ResUnitMF,1,1,FALSE,-17.071406,200,1.61051,0,853.5703,4.83E-04,0.002,0,-1.61E-04,0,FALSE
210,ResUnitMF,1,1,FALSE,-2.4801854,200,1.61051,0,124.00927,4.83E-04,0.002,0,-1.61E-04,0,FALSE
211,ResUnitMF,1,1,FALSE,-0.322102,200,1.61051,0,16.1051,4.83E-04,0.002,0,-1.61E-04,0,FALSE
212,ResUnitMF,1,1,FALSE,-1.0629366,200,1.61051,0,53.14683,4.83E-04,0.002,0,-1.61E-04,0,FALSE
213,ResUnitMF,1,1,FALSE,-0.161051,200,1.61051,0,8.05255,4.83E-04,0.002,0,-1.61E-04,0,FALSE
214,ResUnitMF,1,1,FALSE,-1.9004018,200,1.61051,0,95.02009,4.83E-04,0.002,0,-1.61E-04,0,FALSE
215,ResUnitMF,1,1,FALSE,-0.2898918,200,1.61051,0,14.49459,4.83E-04,0.002,0,-1.61E-04,0,FALSE
216,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
217,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
218,ResUnitMF,1,1,FALSE,-0.0644204,200,1.61051,0,3.22102,4.83E-04,0.002,0,-1.61E-04,0,FALSE
219,ResUnitMF,1,1,FALSE,-16.0728898,200,1.61051,0,803.64449,4.83E-04,0.002,0,-1.61E-04,0,FALSE
220,ResUnitMF,1,1,FALSE,-83.8431506,200,1.61051,0,4192.15753,4.83E-04,0.002,0,-1.61E-04,0,FALSE
221,ResUnitMF,1,1,FALSE,-20.93663,200,1.61051,0,1046.8315,4.83E-04,0.002,0,-1.61E-04,0,FALSE
222,ResUnitMF,1,1,FALSE,-95.2455614,200,1.61051,0,4762.27807,4.83E-04,0.002,0,-1.61E-04,0,FALSE
223,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
224,ResUnitMF,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
225,ResUnitMF,1,1,FALSE,-109.2569984,200,1.61051,0,5459.6289,4.83E-04,0.002,0,-1.61E-04,0,FALSE
226,ResUnitMF,1,1,FALSE,-10.8548374,200,1.61051,0,542.74187,4.83E-04,0.002,0,-1.61E-04,0,FALSE
227,ResUnitMF,1,1,FALSE,-5.1858422,200,1.61051,0,259.29211,4.83E-04,0.002,0,-1.61E-04,0,FALSE
228,ResUnitMF,1,1,FALSE,-0.0644204,200,1.61051,0,3.22102,4.83E-04,0.002,0,-1.61E-04,0,FALSE
229,ResUnitMF,1,1,FALSE,-47.4778348,200,1.61051,0,2373.89174,4.83E-04,0.002,0,-1.61E-04,0,FALSE
-1,ResUnitMH,1,1,FALSE,0,0,1.61051,0,0,0,0,0,-1.61E-04,0,FALSE
1,ResUnitMH,1,1,FALSE,-30.9862124,200,1.61051,0,1549.31062,4.83E-04,0.002,0,-1.61E-04,0,FALSE
2,ResUnitMH,1,1,FALSE,-2.254714,200,1.61051,0,112.7357,4.83E-04,0.002,0,-1.61E-04,0,FALSE
3,ResUnitMH,1,1,FALSE,-62.5522084,200,1.61051,0,3127.61042,4.83E-04,0.002,0,-1.61E-04,0,FALSE
4,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
5,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
6,ResUnitMH,1,1,FALSE,-10.468315,200,1.61051,0,523.41575,4.83E-04,0.002,0,-1.61E-04,0,FALSE
7,ResUnitMH,1,1,FALSE,-26.0580518,200,1.61051,0,1302.90259,4.83E-04,0.002,0,-1.61E-04,0,FALSE
8,ResUnitMH,1,1,FALSE,-28.4093964,200,1.61051,0,1420.46982,4.83E-04,0.002,0,-1.61E-04,0,FALSE
9,ResUnitMH,1,1,FALSE,-5.314683,200,1.61051,0,265.73415,4.83E-04,0.002,0,-1.61E-04,0,FALSE
10,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
11,ResUnitMH,1,1,FALSE,-0.805255,200,1.61051,0,40.26275,4.83E-04,0.002,0,-1.61E-04,0,FALSE
12,ResUnitMH,1,1,FALSE,-4.2195362,200,1.61051,0,210.97681,4.83E-04,0.002,0,-1.61E-04,0,FALSE
13,ResUnitMH,1,1,FALSE,-16.1373102,200,1.61051,0,806.86551,4.83E-04,0.002,0,-1.61E-04,0,FALSE
14,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
15,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
16,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
17,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
18,ResUnitMH,1,1,FALSE,-25.6393192,200,1.61051,0,1281.96596,4.83E-04,0.002,0,-1.61E-04,0,FALSE
19,ResUnitMH,1,1,FALSE,-63.0031512,200,1.61051,0,3150.15756,4.83E-04,0.002,0,-1.61E-04,0,FALSE
20,ResUnitMH,1,1,FALSE,-25.607109,200,1.61051,0,1280.35545,4.83E-04,0.002,0,-1.61E-04,0,FALSE
21,ResUnitMH,1,1,FALSE,-27.9262434,200,1.61051,0,1396.31217,4.83E-04,0.002,0,-1.61E-04,0,FALSE
22,ResUnitMH,1,1,FALSE,-11.2091496,200,1.61051,0,560.45748,4.83E-04,0.002,0,-1.61E-04,0,FALSE
23,ResUnitMH,1,1,FALSE,-13.045131,200,1.61051,0,652.25655,4.83E-04,0.002,0,-1.61E-04,0,FALSE
24,ResUnitMH,1,1,FALSE,-2.8667078,200,1.61051,0,143.33539,4.83E-04,0.002,0,-1.61E-04,0,FALSE
25,ResUnitMH,1,1,FALSE,-2.4801854,200,1.61051,0,124.00927,4.83E-04,0.002,0,-1.61E-04,0,FALSE
26,ResUnitMH,1,1,FALSE,-40.423801,200,1.61051,0,2021.19005,4.83E-04,0.002,0,-1.61E-04,0,FALSE
27,ResUnitMH,1,1,FALSE,-12.9162902,200,1.61051,0,645.81451,4.83E-04,0.002,0,-1.61E-04,0,FALSE
28,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
29,ResUnitMH,1,1,FALSE,-7.5049766,200,1.61051,0,375.24883,4.83E-04,0.002,0,-1.61E-04,0,FALSE
30,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
31,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
32,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
33,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
34,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
35,ResUnitMH,1,1,FALSE,-14.172488,200,1.61051,0,708.6244,4.83E-04,0.002,0,-1.61E-04,0,FALSE
36,ResUnitMH,1,1,FALSE,-8.4390724,200,1.61051,0,421.95362,4.83E-04,0.002,0,-1.61E-04,0,FALSE
37,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
38,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
39,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
40,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
41,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
42,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
43,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
44,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
45,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
46,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
47,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
48,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
49,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
50,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
51,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
52,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
53,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
54,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
55,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
56,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
57,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
58,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
59,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
60,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
61,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
62,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
63,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
64,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
65,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
66,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
67,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
68,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
69,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
70,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
71,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
72,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
73,ResUnitMH,1,1,FALSE,-3.865224,200,1.61051,0,193.2612,4.83E-04,0.002,0,-1.61E-04,0,FALSE
74,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
75,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
76,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
77,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
78,ResUnitMH,1,1,FALSE,-7.086244,200,1.61051,0,354.3122,4.83E-04,0.002,0,-1.61E-04,0,FALSE
79,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
80,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
81,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
