Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
224,4,31.6,43.6,0,-4.872,-2.729,-1.827,-1.324,-0.708,-1.076,-1.941
224,5,27.1,36.1,0,-3.82,-2.279,-1.53,-1.089,-0.474,-0.843,-1.627
224,6,27.8,36.7,0,-4.376,-2.372,-1.571,-1.113,-0.497,-0.865,-1.665
224,7,29.5,38.3,0,-4.281,-2.467,-1.634,-1.176,-0.561,-0.93,-1.737
224,8,31.6,42.3,0,-4.638,-2.662,-1.778,-1.285,-0.668,-1.038,-1.904
224,9,31.6,42.8,0,-4.738,-2.683,-1.788,-1.29,-0.675,-1.043,-1.908
224,10,25.9,38.9,0,-4.423,-2.421,-1.645,-1.148,-0.532,-0.9,-1.696
224,11,22.7,31.2,0,-2.736,-1.798,-1.275,-0.904,-0.287,-0.662,-1.383
224,12,22,30.5,0,-3.299,-1.927,-1.329,-0.914,-0.298,-0.667,-1.374
224,13,23.5,34.1,0,-3.681,-2.09,-1.427,-0.983,-0.367,-0.736,-1.487
224,14,19.8,28.8,0,-3.055,-1.729,-1.199,-0.804,-0.188,-0.557,-1.271
224,15,21.1,32,0,-3.431,-1.913,-1.32,-0.889,-0.272,-0.643,-1.323
224,16,18.5,29.8,0,-3.099,-1.731,-1.199,-0.778,-0.16,-0.534,-1.207
224,17,30.5,44.2,0,-4.972,-2.848,-1.788,-1.257,-0.684,-1.062,-1.94
224,18,28.9,41.6,0,-4.651,-2.526,-1.45,-1.126,-0.641,-1,-1.847
224,19,25.7,40.4,0,-4.392,-2.448,-1.662,-1.12,-0.511,-0.892,-1.692
224,20,25.3,40,0,-4.31,-2.419,-1.576,-1.116,-0.524,-0.895,-1.779
224,21,28,39.7,0.021,-4.65,-2.461,-1.416,-1.092,-0.607,-0.965,-1.815
224,22,28.7,41.9,0,-4.849,-2.584,-1.543,-1.165,-0.68,-1.039,-1.933
224,23,25.4,37.2,0.099,-4.004,-2.268,-1.273,-1.007,-0.503,-0.868,-1.672
224,24,22.5,35.2,0.028,-3.469,-2.043,-1.161,-0.961,-0.381,-0.762,-1.516
224,25,25.4,37.9,0.006,-3.864,-2.269,-1.338,-1.069,-0.517,-0.894,-1.713
224,26,27.1,41,0,-4.224,-2.433,-1.457,-1.165,-0.598,-0.977,-1.815
224,27,23.6,35.4,0,-3.837,-2.119,-1.249,-1.02,-0.423,-0.806,-1.581
224,28,28.3,44.3,0,-4.64,-2.579,-1.531,-1.279,-0.66,-1.044,-1.884
224,29,14.7,23.6,0,-2.566,-1.434,-0.99,-0.618,-0.002,-0.375,-0.986
224,30,14.5,24.7,0,-2.519,-1.425,-1,-0.607,0.012,-0.368,-0.976
224,31,16.4,27.5,0,-2.767,-1.556,-1.093,-0.676,-0.058,-0.436,-1.081
224,32,12.6,20.8,0,-2.208,-1.236,-0.861,-0.511,0.107,-0.269,-0.841
224,33,10,15.6,0,-1.753,-1.006,-0.707,-0.377,0.248,-0.137,-0.656
224,34,7.3,14.4,0,-0.933,-0.699,-0.596,-0.324,0.314,-0.124,-0.619
224,35,15.6,32,0,-3.049,-1.702,-1.224,-0.792,-0.163,-0.606,-1.27
224,36,18.1,34.4,0,-3.315,-1.789,-1.25,-0.861,-0.231,-0.675,-1.315
224,37,21.2,36.9,0,-3.68,-2.004,-1.397,-0.966,-0.341,-0.757,-1.476
224,38,19.2,37.6,0,-3.846,-2.097,-1.472,-1.024,-0.392,-0.837,-1.555
224,39,25.8,39.7,0,-4.432,-2.326,-1.348,-1.123,-0.5,-0.887,-1.794
224,40,18.2,31.3,0.045,-3.049,-1.73,-0.988,-0.743,-0.212,-0.601,-1.255
224,41,19.9,33,0,-3.453,-1.867,-1.109,-0.887,-0.269,-0.654,-1.362
224,42,17.8,30.5,0,-3.161,-1.732,-1.113,-0.806,-0.186,-0.58,-1.253
224,43,15.4,28.5,0,-2.775,-1.545,-1.086,-0.739,-0.111,-0.555,-1.169
224,44,13.6,27.2,0.092,-2.724,-1.492,-1.052,-0.69,-0.059,-0.504,-1.087
224,45,13.5,27.7,0,-2.404,-1.361,-0.977,-0.61,0.02,-0.423,-0.977
224,46,13.5,25.5,0,-2.351,-1.331,-0.966,-0.568,0.059,-0.371,-0.916
224,47,9.4,20.7,0,-1.807,-1.083,-0.832,-0.382,0.248,-0.177,-0.671
224,48,10.2,18.9,0,-1.818,-1.087,-0.808,-0.397,0.234,-0.198,-0.684
224,49,9,14.8,0,-1.664,-0.982,-0.708,-0.362,0.264,-0.121,-0.614
224,50,6.8,13,0,-1.236,-0.794,-0.63,-0.263,0.368,-0.056,-0.492
224,51,4.6,10.7,0,-0.957,-0.664,-0.567,-0.181,0.458,0.017,-0.407
224,52,6.6,12.2,0,-0.891,-0.612,-0.501,-0.242,0.391,-0.032,-0.496
224,53,2.9,8.2,0,0.082,-0.122,-0.186,-0.085,0.609,0.181,-0.249
224,54,2.8,8.2,0,-0.282,-0.277,-0.279,-0.085,0.629,0.144,-0.28
224,55,1.7,5.1,0,0.421,0.1,-0.04,0.003,0.936,0.234,-0.175
224,56,2.2,6.2,0,0.21,-0.004,-0.108,-0.021,0.833,0.198,-0.221
224,57,2.8,7.6,0,-0.178,-0.208,-0.241,-0.087,0.629,0.105,-0.328
224,58,4.2,10.1,0,-0.566,-0.418,-0.373,-0.175,0.48,0.012,-0.456
224,59,9.3,21.9,0,-1.719,-1.101,-0.764,-0.491,0.147,-0.301,-0.827
224,60,8.4,20.1,0,-1.403,-0.937,-0.725,-0.422,0.215,-0.237,-0.751
224,61,6.2,14.9,0,-1.043,-0.713,-0.597,-0.282,0.36,-0.082,-0.548
224,62,5.8,14.7,0,-1.054,-0.766,-0.667,-0.274,0.363,-0.05,-0.484
224,63,12,26.7,0,-2.428,-1.408,-0.908,-0.612,0.014,-0.4,-1.007
224,64,10.2,24.3,0,-1.875,-1.167,-0.899,-0.535,0.102,-0.344,-0.884
224,65,7.2,17,0,-1.735,-1.074,-0.842,-0.492,0.146,-0.3,-0.864
224,66,11.5,21.1,0,-2.505,-1.36,-0.963,-0.654,-0.026,-0.467,-1.079
224,67,13,29.2,0,-2.715,-1.606,-1.222,-0.756,-0.126,-0.567,-1.22
224,68,2.1,5.5,0,0.17,-0.027,-0.106,-0.019,0.872,0.203,-0.227
224,69,5.1,13.8,0,-0.828,-0.594,-0.508,-0.251,0.401,-0.065,-0.555
224,70,7.1,15.7,0,-0.991,-0.696,-0.593,-0.301,0.336,-0.12,-0.618
224,71,10.2,20.8,0,-1.5,-1.007,-0.814,-0.475,0.168,-0.286,-0.836
224,72,8.9,16.2,0,-1.524,-0.973,-0.762,-0.403,0.238,-0.213,-0.81
224,73,6.1,12.5,0,-0.899,-0.598,-0.493,-0.242,0.398,-0.058,-0.541
224,74,6.5,13.7,0,-0.872,-0.604,-0.51,-0.279,0.364,-0.094,-0.592
224,75,8.1,15.4,0,-1.085,-0.735,-0.607,-0.331,0.306,-0.147,-0.651
224,76,8.1,15.8,0,-1.161,-0.793,-0.655,-0.382,0.263,-0.196,-0.733
224,77,10.5,17.9,0,-1.48,-0.989,-0.786,-0.448,0.187,-0.264,-0.848
224,78,10.9,18.3,0,-1.53,-0.99,-0.774,-0.486,0.152,-0.304,-0.886
224,79,9.2,17.6,0,-1.456,-0.924,-0.727,-0.431,0.208,-0.245,-0.779
224,80,11.2,19.4,0,-1.819,-1.075,-0.8,-0.499,0.134,-0.313,-0.874
224,81,11.9,22.7,0,-2.159,-1.226,-0.895,-0.581,0.052,-0.393,-0.97
224,82,16.1,28.2,0,-2.966,-1.59,-1.114,-0.797,-0.166,-0.608,-1.273
224,83,20.2,29.3,0,-2.937,-1.703,-1.203,-0.866,-0.237,-0.683,-1.383
224,84,16.3,24.9,0,-2.416,-1.399,-1.007,-0.707,-0.078,-0.523,-1.154
224,85,12.6,20,0,-1.806,-1.132,-0.851,-0.529,0.101,-0.349,-0.965
224,86,16.6,24.9,0,-2.451,-1.562,-1.153,-0.796,-0.164,-0.617,-1.467
224,87,17.6,27.1,0,-2.575,-1.524,-1.098,-0.782,-0.152,-0.6,-1.29
224,88,15.6,24,0,-2.24,-1.343,-0.979,-0.685,-0.054,-0.504,-1.137
224,89,15,22.7,0,-2.192,-1.293,-0.94,-0.663,-0.034,-0.482,-1.114
224,90,13.7,21.1,0,-1.961,-1.154,-0.843,-0.6,0.029,-0.418,-1.033
224,91,11.8,21.8,0,-1.821,-1.257,-1.023,-0.586,0.044,-0.407,-1.032
224,92,14.9,23.3,0,-2.117,-1.318,-0.977,-0.65,-0.019,-0.466,-1.097
224,93,13.6,20.8,0,-1.896,-1.19,-0.896,-0.586,0.045,-0.405,-1.034
224,94,13.2,20.6,0,-1.961,-1.267,-0.953,-0.563,0.066,-0.385,-0.998
224,95,11.4,18,0,-1.505,-1.012,-0.804,-0.443,0.189,-0.261,-0.8
224,96,12.6,19.4,0,-1.786,-1.222,-0.946,-0.539,0.09,-0.362,-0.996
224,97,12.6,21.2,0,-2.332,-1.65,-1.256,-0.672,-0.044,-0.491,-1.314
224,98,10.3,17,0,-1.286,-0.888,-0.725,-0.406,0.227,-0.226,-0.773
224,99,11.8,21.5,0,-1.767,-1.151,-0.9,-0.509,0.12,-0.328,-0.914
224,100,11.2,19.7,0,-1.671,-1.076,-0.838,-0.472,0.16,-0.29,-0.858
224,101,12.5,23.5,0,-1.972,-1.252,-0.964,-0.558,0.075,-0.375,-1
224,102,15.1,28.7,0,-2.391,-1.542,-1.183,-0.721,-0.089,-0.531,-1.19
224,103,13.6,20.7,0,-2.14,-1.779,-1.333,-0.77,-0.15,-0.606,-1.223
224,104,16.2,22.7,0,-1.99,-1.341,-1.004,-0.669,-0.038,-0.488,-1.119
224,105,14.3,22,0,-2.044,-1.334,-1.019,-0.63,-0.001,-0.451,-1.082
224,106,15.2,22.9,0,-2.009,-1.276,-0.946,-0.614,0.016,-0.434,-1.056
224,107,15.7,22.8,0,-2.047,-1.306,-0.959,-0.631,-0.001,-0.451,-1.071
224,108,17.5,25.2,0,-2.325,-1.432,-1.02,-0.723,-0.096,-0.526,-1.197
224,109,19.1,28.5,0,-2.734,-1.612,-1.139,-0.814,-0.187,-0.615,-1.316
224,110,22.2,32.9,0,-3.117,-1.893,-1.337,-0.97,-0.342,-0.781,-1.517
224,111,23,31.6,0,-3.26,-1.862,-1.262,-0.944,-0.323,-0.714,-1.496
224,112,19.9,28,0,-2.684,-1.615,-1.114,-0.828,-0.21,-0.603,-1.356
224,113,19.2,26.3,0,-2.512,-1.572,-1.111,-0.784,-0.156,-0.6,-1.289
224,114,21.5,29.1,0,-2.873,-1.766,-1.207,-0.883,-0.255,-0.696,-1.411
224,115,25.5,34.1,0,-3.302,-2.065,-1.412,-1.05,-0.433,-0.821,-1.641
224,116,22.2,29.5,0,-2.748,-1.811,-1.27,-0.913,-0.284,-0.735,-1.468
224,117,23.2,31.4,0,-3.223,-1.922,-1.311,-0.957,-0.337,-0.73,-1.51
224,118,24.4,32.3,0,-2.943,-1.939,-1.359,-0.99,-0.362,-0.807,-1.562
224,119,29.5,40.4,0.043,-4.134,-2.451,-1.546,-1.241,-0.637,-1.024,-1.909
224,120,24.8,34.5,0,-3.451,-2.033,-1.387,-1.033,-0.413,-0.803,-1.628
224,121,31,40.1,0.991,-4.194,-2.447,-1.48,-1.225,-0.648,-1.028,-1.913
224,122,31.8,38.6,0,-4.205,-2.569,-1.703,-1.291,-0.672,-1.061,-2.099
224,123,28,34.7,0,-3.265,-2.188,-1.495,-1.123,-0.497,-0.929,-1.736
224,124,26.4,33.8,0,-3.053,-2.077,-1.447,-1.068,-0.444,-0.877,-1.663
224,125,25.6,32.4,0,-3.308,-2.087,-1.431,-1.04,-0.41,-0.859,-1.623
224,126,28.3,37.1,0,-4.246,-2.424,-1.635,-1.194,-0.564,-1.01,-1.838
224,127,27.4,36.4,0,-4.572,-2.331,-1.555,-1.143,-0.513,-0.954,-1.74
224,128,27,36.6,0,-3.403,-2.212,-1.535,-1.125,-0.495,-0.945,-1.746
224,129,26.4,34.7,0,-3.375,-2.144,-1.475,-1.082,-0.453,-0.902,-1.678
224,130,23.9,35.5,0,-3.682,-2.161,-1.522,-1.073,-0.451,-0.891,-1.676
224,131,20.7,30.9,0,-3.004,-1.807,-1.29,-0.9,-0.269,-0.716,-1.474
224,132,18.4,26.3,0,-2.536,-1.559,-1.118,-0.764,-0.135,-0.582,-1.254
224,133,19.2,29.7,0,-3.518,-1.943,-1.398,-0.907,-0.276,-0.718,-1.442
224,134,21,31.8,0,-3.076,-1.806,-1.275,-0.911,-0.283,-0.729,-1.457
224,135,20.9,29,0,-2.931,-1.73,-1.211,-0.876,-0.247,-0.694,-1.388
224,136,19.2,26.9,0,-2.797,-1.636,-1.157,-0.825,-0.195,-0.642,-1.324
224,137,19.2,26.6,0,-2.765,-1.606,-1.131,-0.815,-0.185,-0.632,-1.337
224,138,20.5,29.7,0,-2.932,-1.677,-1.174,-0.855,-0.229,-0.672,-1.37
224,139,21.8,29.9,0,-3.063,-1.766,-1.226,-0.915,-0.286,-0.733,-1.492
224,140,25.4,31.6,0,-3.409,-1.909,-1.306,-0.997,-0.368,-0.814,-1.566
224,141,22.4,29.5,0,-3.131,-1.832,-1.264,-0.934,-0.306,-0.752,-1.479
224,142,25,32.5,0,-3.454,-1.992,-1.368,-1.046,-0.417,-0.864,-1.641
224,143,18,29.1,0,-2.947,-1.603,-1.11,-0.814,-0.184,-0.628,-1.309
224,144,17.8,30.2,0,-2.892,-1.625,-1.138,-0.83,-0.199,-0.645,-1.325
224,145,17.9,32.4,0,-3.195,-1.736,-1.225,-0.873,-0.24,-0.685,-1.387
224,146,19.7,32.2,0,-3.422,-1.803,-1.234,-0.913,-0.284,-0.725,-1.443
224,147,22.2,30.5,0,-3.599,-1.935,-1.316,-0.957,-0.328,-0.77,-1.508
224,148,25.1,34,0,-4.027,-2.183,-1.481,-1.091,-0.462,-0.906,-1.697
224,149,27.4,36.1,0,-4.404,-2.331,-1.562,-1.159,-0.531,-0.973,-1.756
224,150,25.1,33.1,0,-3.92,-2.135,-1.438,-1.063,-0.433,-0.878,-1.649
224,151,24,32,0,-3.727,-2.04,-1.386,-1.011,-0.381,-0.826,-1.58
224,152,22.9,30.8,0,-3.311,-1.85,-1.238,-0.937,-0.318,-0.706,-1.474
224,153,25.9,34.1,0,-3.952,-2.094,-1.399,-1.064,-0.442,-0.838,-1.648
224,154,29.7,37.2,0.963,-4.524,-2.445,-1.443,-1.184,-0.643,-1.011,-1.905
224,155,57.8,79.6,0,-10.044,-5.108,-3.203,-2.454,-1.919,-2.273,-3.584
224,156,41,51.4,0,-6.431,-3.46,-2.325,-1.711,-1.093,-1.457,-2.228
224,157,48.1,60.4,0,-7.688,-3.831,-2.296,-1.799,-1.315,-1.672,-2.774
224,158,45.2,56.2,0,-7.355,-3.763,-2.248,-1.774,-1.29,-1.647,-2.633
224,159,47.3,62.4,0,-7.032,-3.988,-2.562,-1.93,-1.349,-1.709,-2.82
224,160,42.7,57.3,0,-6.861,-3.669,-2.359,-1.771,-1.195,-1.558,-2.6
224,161,38.2,51.4,0,-6.257,-3.298,-2.149,-1.592,-0.998,-1.362,-2.349
224,162,34.6,47.6,0,-5.282,-2.942,-1.929,-1.412,-0.818,-1.183,-2.108
224,163,39.2,55.6,0,-6.5,-3.359,-2.037,-1.591,-1.077,-1.44,-2.443
224,164,35.9,52.3,0,-5.942,-3.206,-2.001,-1.594,-0.975,-1.357,-2.313
224,165,36.2,57,0,-6.567,-3.523,-2.225,-1.762,-1.142,-1.522,-2.492
224,166,34.2,45.4,0,-5.868,-2.981,-1.851,-1.387,-0.837,-1.196,-2.135
224,167,30.7,43.5,0,-5.342,-2.718,-1.611,-1.228,-0.742,-1.101,-2.004
224,168,33.6,46.6,0,-5.56,-2.867,-1.894,-1.376,-0.758,-1.125,-2.02
224,169,31.1,41.3,0,-4.626,-2.666,-1.768,-1.273,-0.66,-1.028,-1.868
224,170,25,38.3,0,-4.114,-2.273,-1.314,-1.108,-0.489,-0.876,-1.654
224,171,15.6,27.5,0,-2.8,-1.595,-1.121,-0.706,-0.079,-0.504,-1.055
224,172,13.8,22.2,0,-2.366,-1.342,-0.945,-0.558,0.064,-0.319,-0.892
224,173,19.4,32.3,0,-3.456,-1.952,-1.38,-0.893,-0.273,-0.65,-1.322
224,174,24.4,39,0.007,-4.216,-2.277,-1.341,-1.052,-0.435,-0.815,-1.616
224,175,23.2,35.6,0,-4.142,-2.151,-1.225,-1.024,-0.405,-0.788,-1.555
224,176,31,48.6,0,-5.33,-2.796,-1.655,-1.367,-0.749,-1.131,-2.016
224,177,46.1,66,0,-7.817,-4.237,-2.683,-2.095,-1.514,-1.887,-3.038
224,178,39.8,62.4,0,-7.188,-3.815,-2.423,-1.902,-1.286,-1.665,-2.744
224,179,25.6,43,0,-4.693,-2.454,-1.486,-1.2,-0.581,-0.963,-1.782
224,180,29.1,51.4,0,-5.492,-2.995,-2.043,-1.442,-0.816,-1.248,-2.09
224,181,30,54.8,0,-5.794,-3.204,-2.243,-1.516,-0.887,-1.329,-2.206
224,182,35,63,0,-6.725,-3.664,-2.536,-1.754,-1.126,-1.567,-2.566
224,183,31.7,55.4,0,-6.857,-3.769,-2.701,-1.631,-1.003,-1.444,-2.424
224,184,23.6,36.7,0,-4.107,-2.21,-1.53,-1.109,-0.481,-0.925,-1.677
224,185,23.8,34.3,0,-3.737,-2.031,-1.383,-1.043,-0.415,-0.858,-1.612
224,186,30.6,37.8,0,-4.622,-2.418,-1.635,-1.245,-0.616,-1.06,-1.919
224,187,30.1,39.4,0,-4.691,-2.454,-1.669,-1.279,-0.647,-1.088,-2.007
224,188,31.6,42.7,0,-5.277,-2.73,-1.841,-1.37,-0.741,-1.183,-2.062
224,189,40.9,57,0.098,-7.021,-3.699,-2.526,-1.892,-1.271,-1.713,-2.732
224,190,36.7,46,0.862,-5.927,-3.045,-1.761,-1.419,-0.928,-1.284,-2.245
224,191,36.1,42,0.385,-5.246,-2.888,-1.629,-1.336,-0.836,-1.196,-2.147
224,192,22.4,31.8,0,-3.388,-1.818,-1.242,-0.933,-0.304,-0.748,-1.464
224,193,46.5,68.8,0,-6.452,-3.409,-2.262,-1.773,-1.147,-1.586,-2.602
224,194,56.8,65.3,0,-8.662,-4.654,-3.233,-2.181,-1.55,-1.992,-3.13
224,195,46.5,52.3,0,-8.103,-4.024,-2.613,-2.085,-1.457,-1.897,-3.027
224,196,57.2,65,0,-7.862,-4.026,-2.656,-2.112,-1.469,-1.92,-3.096
224,197,45.6,54.5,0,-8.043,-4.015,-2.621,-2.078,-1.446,-1.889,-3.01
224,198,37.4,43.2,0,-5.742,-2.96,-1.944,-1.534,-0.905,-1.348,-2.335
224,199,61,81.8,0,-10.634,-5.42,-3.586,-2.666,-2.035,-2.478,-3.772
224,200,47.6,77.2,0,-7.377,-4.009,-2.568,-2.014,-1.391,-1.795,-2.998
224,201,66.2,102.6,0,-12.782,-6.773,-4.666,-3.377,-2.746,-3.189,-4.757
224,202,60.7,92.1,0,-10.62,-5.402,-3.399,-2.569,-2.084,-2.442,-3.814
224,203,70.4,105.1,0,-11.408,-6.069,-4.194,-3.01,-2.381,-2.823,-4.263
224,204,106.4,133.5,0,-12.761,-6.783,-4.687,-3.383,-2.753,-3.195,-4.77
224,205,103.9,130.1,0,-17.217,-8.735,-5.796,-4.352,-3.715,-4.162,-6.082
224,206,100.9,120.3,0,-13.022,-6.591,-4.366,-3.423,-2.794,-3.235,-4.83
224,207,85.8,103.6,0,-14.539,-7.344,-4.854,-3.618,-3.003,-3.437,-5.083
224,208,71.8,87.4,0,-10.477,-5.335,-3.556,-2.779,-2.149,-2.589,-3.956
224,209,97.9,120.7,0,-15.866,-8.061,-5.354,-3.964,-3.335,-3.777,-5.476
224,210,78.3,83.3,0,-11.826,-5.78,-3.687,-2.986,-2.358,-2.799,-4.239
224,211,57.4,76.7,0,-9.885,-4.933,-3.219,-2.558,-1.93,-2.37,-3.652
224,212,72.8,75.7,0,-11.238,-5.48,-3.481,-2.825,-2.193,-2.637,-4.005
224,213,80.2,81.3,0,-12.532,-6.07,-3.833,-3.123,-2.495,-2.935,-4.407
224,214,66.1,72.2,0,-10.889,-5.392,-3.489,-2.784,-2.157,-2.598,-3.954
224,215,53,76.9,0,-9.183,-4.773,-3.247,-2.44,-1.811,-2.252,-3.502
224,216,14.9,24,0,-2.158,-1.485,-1.115,-0.749,-0.114,-0.569,-1.257
224,217,27.8,36.4,0,-4.953,-2.594,-1.74,-1.254,-0.64,-1.003,-1.863
224,218,20.2,28.1,0,-2.502,-1.65,-1.172,-0.802,-0.188,-0.562,-1.246
224,219,18.7,27.3,0,-2.353,-1.527,-1.103,-0.75,-0.137,-0.51,-1.169
224,220,14.7,23.6,0,-1.854,-1.257,-0.927,-0.598,0.018,-0.36,-0.958
224,221,12.4,20.8,0,-1.753,-1.138,-0.84,-0.509,0.112,-0.273,-0.853
224,222,9.9,16.4,0,-1.364,-0.91,-0.695,-0.39,0.234,-0.153,-0.684
224,223,2,6,0,0.158,-0.06,-0.118,-0.049,0.753,0.245,-0.166
224,224,1.2,3.6,0,0.632,0.023,-0.224,-0.145,0.986,0.097,-0.368
224,225,1.4,4.2,0,0.498,0.14,-0.018,0.016,0.99,0.236,-0.178
224,226,19,25.7,0,-2.692,-1.608,-1.123,-0.784,-0.156,-0.601,-1.291
224,227,21.8,28.3,0,-2.928,-1.82,-1.274,-0.876,-0.255,-0.699,-1.415
224,228,23.6,30.1,0,-3.343,-1.963,-1.334,-0.951,-0.323,-0.768,-1.494
224,229,28.5,34.7,0,-3.636,-2.284,-1.533,-1.142,-0.515,-0.951,-1.764
224,230,121,156.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
224,231,491,531.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
224,232,1680.2,1881.3,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
224,233,1648.1,1800.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
224,234,46.8,193.6,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
224,235,7541,8211.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
224,236,8041,8811.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
225,1,26.4,34.9,0,-3.603,-2.198,-1.526,-1.091,-0.478,-0.851,-1.338
225,2,26.8,35.7,0,-4.098,-2.287,-1.552,-1.109,-0.494,-0.863,-1.338
225,3,30.1,42.2,0,-4.779,-2.672,-1.816,-1.312,-0.698,-1.067,-1.625
225,4,32.3,44.6,0,-5.172,-2.824,-1.913,-1.395,-0.778,-1.145,-1.728
225,5,27.8,37.1,0,-4.224,-2.398,-1.626,-1.159,-0.545,-0.914,-1.416
225,6,28.4,37.7,0,-4.628,-2.482,-1.665,-1.184,-0.568,-0.935,-1.447
225,7,30.1,39.4,0,-4.639,-2.577,-1.727,-1.246,-0.631,-1,-1.531
225,8,32.3,43.4,0,-5.037,-2.779,-1.878,-1.355,-0.741,-1.109,-1.686
225,9,32.3,43.8,0,-5.121,-2.801,-1.887,-1.359,-0.746,-1.113,-1.691
225,10,26.5,40,0,-4.643,-2.533,-1.741,-1.218,-0.603,-0.971,-1.487
225,11,23.4,32.2,0,-3.242,-1.956,-1.381,-0.973,-0.358,-0.733,-1.173
225,12,22.6,31.6,0,-3.596,-2.04,-1.435,-0.984,-0.367,-0.734,-1.164
225,13,24.1,35.1,0,-3.908,-2.193,-1.526,-1.053,-0.438,-0.806,-1.273
225,14,20.5,29.8,0,-3.418,-1.901,-1.335,-0.875,-0.257,-0.633,-1.049
225,15,21.8,33.1,0,-3.641,-2.018,-1.411,-0.959,-0.342,-0.712,-1.125
225,16,19.1,30.9,0,-3.315,-1.852,-1.303,-0.847,-0.231,-0.605,-0.996
225,17,31.4,44.4,0,-5.31,-2.982,-1.871,-1.328,-0.755,-1.133,-1.719
225,18,28.9,41.6,0,-4.909,-2.653,-1.543,-1.191,-0.713,-1.07,-1.64
225,19,26.5,41.3,0,-4.712,-2.599,-1.762,-1.19,-0.58,-0.963,-1.477
225,20,26,40.7,0,-4.557,-2.562,-1.684,-1.187,-0.594,-0.975,-1.526
225,21,28,39.7,0.021,-4.939,-2.594,-1.488,-1.158,-0.678,-1.035,-1.599
225,22,28.7,41.9,0,-5.133,-2.71,-1.584,-1.23,-0.749,-1.109,-1.701
225,23,25.8,37.3,0.107,-4.384,-2.424,-1.38,-1.07,-0.573,-0.936,-1.462
225,24,22.5,35.2,0.028,-3.861,-2.226,-1.275,-1.026,-0.451,-0.833,-1.305
225,25,25.4,37.9,0.006,-4.234,-2.424,-1.412,-1.132,-0.589,-0.963,-1.494
225,26,27.1,41,0,-4.549,-2.56,-1.503,-1.229,-0.668,-1.046,-1.6
225,27,23.7,35.4,0,-4.14,-2.247,-1.287,-1.085,-0.494,-0.876,-1.365
225,28,28.3,44.2,0,-4.928,-2.706,-1.608,-1.342,-0.731,-1.113,-1.679
225,29,15.4,24.6,0,-2.745,-1.541,-1.086,-0.687,-0.071,-0.446,-0.774
225,30,15.1,25.8,0,-2.711,-1.537,-1.096,-0.678,-0.059,-0.439,-0.765
225,31,17,28.6,0,-2.97,-1.681,-1.2,-0.745,-0.128,-0.507,-0.865
225,32,13.3,21.9,0,-2.412,-1.362,-0.969,-0.581,0.036,-0.342,-0.631
225,33,10.6,16.7,0,-1.94,-1.114,-0.797,-0.444,0.177,-0.211,-0.446
225,34,9.3,16.3,0,-1.452,-0.981,-0.806,-0.423,0.203,-0.23,-0.473
225,35,15.6,32,0,-3.162,-1.815,-1.333,-0.855,-0.233,-0.662,-1.01
225,36,18.1,34.4,0,-3.423,-1.864,-1.307,-0.93,-0.304,-0.739,-1.108
225,37,21.2,36.9,0,-3.852,-2.108,-1.481,-1.032,-0.412,-0.827,-1.263
225,38,19.2,37.6,0,-4.034,-2.209,-1.558,-1.092,-0.463,-0.909,-1.343
225,39,25.8,39.7,0,-4.81,-2.521,-1.467,-1.188,-0.568,-0.964,-1.542
225,40,18.4,31.3,0.048,-3.279,-1.833,-1.032,-0.81,-0.284,-0.666,-1.052
225,41,19.9,32.9,0,-3.677,-1.974,-1.143,-0.951,-0.34,-0.723,-1.149
225,42,17.8,30.5,0,-3.422,-1.85,-1.114,-0.87,-0.257,-0.648,-1.041
225,43,15.4,28.5,0,-2.966,-1.669,-1.181,-0.804,-0.18,-0.619,-0.957
225,44,13.6,27.2,0.092,-2.812,-1.536,-0.954,-0.757,-0.131,-0.566,-0.878
225,45,13.8,28.5,0,-2.562,-1.457,-1.059,-0.679,-0.05,-0.494,-0.769
225,46,14.2,26.5,0,-2.521,-1.43,-1.051,-0.638,-0.01,-0.433,-0.702
225,47,10,21.8,0,-2.012,-1.209,-0.936,-0.452,0.178,-0.274,-0.465
225,48,10.8,19.9,0,-1.998,-1.202,-0.893,-0.468,0.164,-0.272,-0.48
225,49,9.7,15.8,0,-1.841,-1.084,-0.793,-0.429,0.193,-0.186,-0.405
225,50,7.4,14.1,0,-1.301,-0.852,-0.69,-0.331,0.295,-0.119,-0.279
225,51,5.2,11.8,0,-1.118,-0.77,-0.662,-0.249,0.383,-0.072,-0.197
225,52,7.6,13.3,0,-1.311,-0.845,-0.675,-0.315,0.31,-0.109,-0.287
